Date,Open,High,Low,Close,Volume
2010-01-04,27.72077836222968,28.51678110104731,27.64117631705185,28.423912048339844,35460500
2010-01-05,28.384130479053635,29.080632341871276,28.37749570612163,28.974498748779297,41208300
2010-01-06,28.821925846497894,29.246460130188506,28.729059288243562,29.133691787719727,27729000
2010-01-07,29.047459020374067,29.929693824430036,28.928058440814034,29.71079444885254,44864700
2010-01-08,29.43218634500693,29.651088207067048,29.23982103248471,29.637821197509766,33110100
2010-01-11,29.929700071176878,29.976133358427738,29.392399881438514,29.538331985473633,31878700
2010-01-12,29.180128891267177,29.28626246689634,28.48362461262527,28.848461151123047,47109600
2010-01-13,28.888259043244712,29.538327496387012,28.437190723852265,29.35259437561035,39622000
2010-01-14,29.319431493907103,29.710799565323512,29.253096421381443,29.64446449279785,37938300
2010-01-15,29.385766105707656,29.472000440852533,28.748964547155783,28.974498748779297,69738500
2010-01-19,28.78875237040607,29.020918707899952,28.457084728030072,28.709150314331055,41731500
2010-01-20,28.530065734346053,28.97450194409812,28.331065541655832,28.788768768310547,39934400
2010-01-21,28.549963365544333,28.622930682666105,26.745689816440052,26.891624450683594,137547700
2010-01-22,26.964586267585247,27.32942024835112,25.75068121491511,25.976215362548828,106634900
2010-01-25,26.37422203969555,26.460456375223977,25.76395450930846,26.009387969970703,56572200
2010-01-26,25.870085984509988,26.427287937701017,25.392483587367884,25.49861717224121,52975300
2010-01-27,25.438912591100415,26.19511710277711,25.253179481437982,26.0889835357666,66314300
2010-01-28,26.321163294754417,26.559964574451957,25.684361569177728,26.188495635986328,65047400
2010-01-29,26.301265911556253,26.433931049381894,25.73742895409607,25.83029556274414,53649000
2010-02-01,25.936413453570268,26.486983057088356,25.836914660574887,26.287982940673828,37408200
2010-02-02,26.400754634654888,26.984490632717698,26.33442209119462,26.898256301879883,45968500
2010-02-03,26.918148335988626,27.263080473511742,26.64617842724129,26.725780487060547,37373300
2010-02-04,26.394125923046463,26.4803577349946,25.438920974731445,25.438920974731445,57211800
2010-02-05,25.6312844559131,25.790486096385358,24.56331384851268,25.405750274658203,75224100
2010-02-08,25.399119551887456,25.399119551887456,24.75568324002974,25.00775146484375,58321000
2010-02-09,25.332778881545376,25.671081364154176,25.10061249577371,25.46544647216797,45173500
2010-02-10,25.631273377248206,26.20174209093112,25.55167385662968,25.78384017944336,39331800
2010-02-11,25.763953582245506,26.11552062382137,25.445552813010394,25.88335418701172,33830600
2010-02-12,25.651186006327166,25.9894885736797,25.445553593254505,25.83692169189453,38051100
2010-02-16,26.088978720550887,26.626278697312262,25.70424302963316,26.579845428466797,46425300
2010-02-17,26.705885777031174,26.83192113989999,26.37421803124854,26.559953689575195,34644100
2010-02-18,26.493613346216637,26.871714298679755,26.380847549710325,26.805381774902344,31809500
2010-02-19,26.606380342342167,26.997748286069946,26.46708053112299,26.553312301635742,40290200
2010-02-22,26.798762398131196,27.395762989959614,26.699261034280728,27.097261428833008,43898900
2010-02-23,27.130425670800747,27.36259210680999,26.37422099974698,26.45382308959961,52233100
2010-02-24,26.566593392621705,27.1768635320833,26.533427114813147,27.097261428833008,44645000
2010-02-25,26.639561208590873,26.991128314547108,26.334427398499617,26.957962036132812,46718100
2010-02-26,26.991127149621253,28.06573274292372,26.931426838882228,27.840198516845703,67699100
2010-03-01,27.879994809244582,27.979496162667,27.468727440586008,27.747329711914062,34606800
2010-03-02,27.846825797567984,28.125428041509426,27.435558469337003,27.60802459716797,33891600
2010-03-03,27.627926672875677,27.899894147190263,27.422291741399064,27.548324584960938,27562500
2010-03-04,27.80038222574122,27.913150542171785,27.634548401314124,27.80701446533203,25450700
2010-03-05,28.07235489498968,28.437188871503757,27.9861205814931,28.397390365600586,34790800
2010-03-08,28.423929076763084,28.5433296856383,28.17186337395938,28.251462936401367,28524900
2010-03-09,28.11878978704328,28.404024237708423,27.89325562908535,28.138689041137695,37107100
2010-03-10,28.4372001380897,28.84847008513897,28.39740161641868,28.477001190185547,40903700
2010-03-11,28.463721407155685,28.656089277040174,28.390754109584073,28.642822265625,30119600
2010-03-12,28.748961456876344,28.881629066586743,28.423925939607074,28.622928619384766,31367300
2010-03-15,28.47036672167406,28.662734679896825,28.258099502402345,28.569868087768555,29142000
2010-03-16,28.75559150010223,28.775493284812878,28.317790192827854,28.682626724243164,28553800
2010-03-17,28.729067382944248,29.259735387078507,28.70253335013137,29.047468185424805,32918800
2010-03-18,29.020921470994143,29.047455492212126,28.622921274418495,28.947954177856445,26012000
2010-03-19,28.821916580200195,29.113783173795877,28.60964950659913,28.821916580200195,37014400
2010-03-22,28.569851969331456,29.047454208453324,28.549952719509186,29.0142879486084,23257200
2010-03-23,29.087271092194214,29.677642024430465,29.04083779297929,29.571508407592773,33735700
2010-03-24,29.47864057293877,29.83021025011892,29.319441405905422,29.8103084564209,35849200
2010-03-25,29.836842494401502,30.546611562619255,29.777142174157714,29.8103084564209,45019400
2010-03-26,29.87663600367578,30.440470250984617,29.71080210382912,29.86336898803711,39727000
2010-03-29,30.015942740850594,30.10217709702289,29.49190689011715,29.75724220275879,30628400
2010-03-30,29.783775641268157,29.883274483689416,29.42557373553156,29.571508407592773,30296300
2010-03-31,29.392394635617908,29.85009518415568,29.35259359775309,29.684261322021484,39043000
2010-04-01,29.903404801269676,30.08934819768527,29.876843630285393,30.00301742553711,23894600
2010-04-05,30.06943406307834,30.149125202058375,29.744037445302727,30.10927963256836,21342400
2010-04-06,30.036234518253526,30.507729084355653,29.983109618748216,30.441322326660156,28192100
2010-04-07,30.434679782683414,30.5807751424325,29.896775976558285,30.095998764038086,28890100
2010-04-08,29.98974565859111,30.527649450667834,29.757319501477472,30.38819122314453,28869900
2010-04-09,30.467874045431618,30.693660479243945,30.182320539926195,30.53428077697754,22881200
2010-04-12,30.56749023011103,30.859685986913004,30.481161968560382,30.640539169311523,24645900
2010-04-13,30.5741352850106,30.799921784911394,30.4479589115849,30.461240768432617,27988900
2010-04-14,31.477283975367854,31.8292443455256,31.06555397765856,31.696428298950195,72533100
2010-04-15,31.643289950879442,32.008532023780894,31.53703766543076,31.749542236328125,45412100
2010-04-16,31.656575296690814,31.709702716156624,29.97645992153389,30.24873161315918,121203900
2010-04-19,30.036226638479526,30.34834389092872,29.611217420913245,30.142478942871094,72136600
2010-04-20,30.394837017823594,30.64718725633014,30.25538130703922,30.467885971069336,39310700
2010-04-21,30.57412848404003,30.80655459403577,29.883487281117542,30.11591339111328,46320600
2010-04-22,29.82373414354007,29.96318987471305,29.239344965391087,29.71084213256836,63176900
2010-04-23,29.704193210921964,29.929979715003576,29.38543624044002,29.84364891052246,32483800
2010-04-26,29.73738895338444,29.75731300053798,29.04010810112005,29.146360397338867,42889300
2010-04-27,28.874083387463553,29.465111834152882,28.090471897868643,28.16352081298828,66296100
2010-04-28,28.449076319615124,29.026822956473577,28.40923076308016,28.860803604125977,48578900
2010-04-29,29.14636101244965,29.438556733158872,28.95377792984668,29.219409942626953,36520300
2010-04-30,29.23268929006948,29.25261080268074,28.043990061346005,28.276418685913086,54121100
2010-05-03,28.535419065085968,29.040116993352797,28.482291634081385,28.90730094909668,31230900
2010-05-04,28.53541364359896,28.794403487402068,28.057276988421,28.2033748626709,48982200
2010-05-05,27.964305008308138,28.801041575931205,27.638905906132393,28.30962562561035,43062100
2010-05-06,28.309622499990464,28.40923259787974,26.09160370804643,27.101001739501953,78226200
2010-05-07,27.247103688951224,27.78500746820723,26.417006671537354,27.06780242919922,72976300
2010-05-10,28.10375349029847,28.75454899488784,27.50608285687248,27.85804557800293,66578300
2010-05-11,27.532657306028437,28.25650200760636,27.326794866690765,27.592424392700195,50771200
2010-05-12,27.718600193779444,27.751803567194504,27.10100782189032,27.685394287109375,47700000
2010-05-13,27.519368710494902,27.62562100152946,27.081077693320545,27.101001739501953,35320800
2010-05-14,26.629510772381817,26.629510772381817,26.038482113132577,26.490055084228516,60719400
2010-05-17,26.516615221862647,26.58966415340709,25.746285410288383,26.45684814453125,56506200
2010-05-18,26.974826893650103,26.974826893650103,25.600186694091608,25.912303924560547,61735000
2010-05-19,25.593547702878052,26.33731380068363,25.58026584876041,26.1513729095459,64600500
2010-05-20,25.600179451154624,26.06503406858267,24.776725016399908,25.122045516967773,76564100
2010-05-21,24.584141066988973,26.669343308773055,24.584141066988973,26.596294403076172,89588800
2010-05-24,26.66935121145614,26.729118285349834,25.566982707725927,25.646671295166016,49141600
2010-05-25,25.015805297177717,25.90566950064778,24.803300639625647,25.85918426513672,66813700
2010-05-26,26.0251937044851,26.231058620822623,25.547059675022318,25.75292205810547,50719600
2010-05-27,26.28418971505531,26.88850016284525,26.164655557623917,26.842012405395508,44843000
2010-05-28,26.78225124680383,26.795530569749083,26.138095153992218,26.28419303894043,41252400
2010-06-01,26.111513846095406,26.53652282508829,25.566970775104103,25.593534469604492,37848600
2010-06-02,26.011905451752988,26.310740729924586,25.67986681672982,26.26425552368164,39618500
2010-06-03,26.47012379273293,26.523248663875158,25.646666757368795,25.965423583984375,30950400
2010-06-04,25.56034275515668,25.699798414894754,24.902904949848697,24.982593536376953,52868900
2010-06-07,25.095492468090672,25.321278947627732,24.345084090032962,24.384929656982422,44528300
2010-06-08,24.477896145339706,25.10212806016183,24.272031216021198,25.08884620666504,51017900
2010-06-09,25.334562045633948,25.341201707156984,24.577511435999604,24.65056037902832,42586000
2010-06-10,25.02244257323615,25.480655176012213,24.84314132869208,25.42753028869629,44302600
