Date,Open,High,Low,Close,Volume
2010-01-04,37.39698186465461,37.69084688337043,37.10855994402632,37.630985260009766,27809100
2010-01-05,37.65273094843045,37.79421819902354,37.44049592067597,37.77789306640625,30174700
2010-01-06,37.794237206324034,38.420060566533735,37.734375588712076,38.104427337646484,35044700
2010-01-07,38.039125396738484,38.126194195287326,37.777910697358365,37.98470687866211,27192100
2010-01-08,37.92484101911948,37.957491295938105,37.66906944572995,37.83232498168945,24891800
2010-01-11,38.06089162897838,38.376520677938124,37.903075028565226,38.25680160522461,30685000
2010-01-12,37.941182996910854,38.08811345967299,37.83234177276468,38.06634521484375,31496700
2010-01-13,38.071768452559645,38.11530491950581,37.69083474644572,37.9139518737793,24884400
2010-01-14,37.84319728349826,37.95203426751873,37.73979924237345,37.91938400268555,18630800
2010-01-15,37.90307209494511,37.92484032971727,37.358878681239844,37.60920715332031,29411900
2010-01-19,37.40785576060533,37.739814089890345,37.233714026543225,37.6962776184082,26081900
2010-01-20,37.30990243090101,37.364325098601284,36.96706204446909,37.021480560302734,34629500
2010-01-21,37.0704567762377,37.08678191432382,36.18886195279109,36.297698974609375,39114000
2010-01-22,36.19974017498217,36.537141550007405,35.91676145699047,35.9711799621582,39085500
2010-01-25,36.21607430440191,36.3303544260903,35.748067624040075,35.83513641357422,29305100
2010-01-26,35.720841290087925,36.31945297928326,35.64465457429204,35.87321472167969,34083300
2010-01-27,35.73173994310303,35.9494139773836,35.37257031318117,35.66643524169922,35723500
2010-01-28,35.835131310483604,35.835131310483604,35.138564485939355,35.350799560546875,37349800
2010-01-29,35.45420552313183,35.81881415284112,34.83926424271662,35.06238555908203,40880500
2010-02-01,35.79159203819149,36.1398795750068,35.56303184529291,36.014713287353516,37703000
2010-02-02,36.314031554342776,36.52626667242173,36.172540091667926,36.43919372558594,34057900
2010-02-03,36.39564815573371,36.586119141365565,36.22150645745233,36.2432746887207,24024700
2010-02-04,36.06369300742355,36.107229473718064,35.198427537116416,35.22019577026367,33858200
2010-02-05,35.209306441505554,35.31814759754685,34.588928459532454,35.263729095458984,42297500
2010-02-08,35.55404229443648,35.87173043513813,35.24182440243161,35.2473030090332,30519400
2010-02-09,35.66357664651933,35.99222188333431,35.362316075050906,35.71287155151367,36243300
2010-02-10,35.64715443637022,35.72383820593665,35.14323132809025,35.52117156982422,21699100
2010-02-11,35.43354189859611,35.86625993049945,35.28017432859551,35.734798431396484,23555200
2010-02-12,35.39518804193265,35.68001283580784,35.20895307063039,35.49378204345703,30636200
2010-02-16,35.844336997478734,36.359213060446464,35.6471489975502,36.304439544677734,30514900
2010-02-17,36.337318633435494,36.397570780690046,35.91555778160682,36.019630432128906,21821800
2010-02-18,36.04153646149339,36.200378454061735,35.79504929370444,36.129173278808594,22536700
2010-02-19,35.9265004143248,36.282534587104735,35.83886361212087,36.079872131347656,24264600
2010-02-22,36.205860043953216,36.216817258865795,35.74027870504213,35.82244110107422,20469700
2010-02-23,35.745758178952,35.91007879604614,35.13776228411141,35.57048034667969,33372900
2010-02-24,35.608808594537024,36.07986837178517,35.47734713650158,35.90459060668945,21469600
2010-02-25,35.389712142543566,35.696447202316726,35.25825485677675,35.680015563964844,25668800
2010-02-26,35.745754679628256,35.82243846255587,35.559519650409214,35.60334014892578,20129700
2010-03-01,35.80053085020212,35.89912488965002,35.65263770155376,35.82244110107422,18798600
2010-03-02,35.96483892801998,36.036044076047716,35.68548858291697,35.87171936035156,24823900
2010-03-03,36.025098022607224,36.13464925998124,35.8114783334184,35.8388671875,22279800
2010-03-04,35.79505224274584,35.94841981989744,35.64716327305052,35.82244110107422,21961100
2010-03-05,36.129176894398796,36.43591205412726,36.03058285320706,36.40852737426758,26837900
2010-03-08,36.57285111627929,36.583808332322214,36.277073146376146,36.41400909423828,20297200
2010-03-09,36.326346611793326,36.80288493312896,36.27157310081189,36.57830810546875,29003100
2010-03-10,36.78646121553616,36.92887153894965,36.57831597847472,36.8193244934082,24810300
2010-03-11,36.912439900013624,37.005555306619044,36.687867202968086,36.8193244934082,19357400
2010-03-12,37.01651085434655,37.01651085434655,36.42494680553383,36.589271545410156,23361800
2010-03-15,36.51805393766566,36.52901114661685,36.09629332996224,36.315391540527344,22070000
2010-03-16,36.45233813498682,36.523543298336335,36.1510774843696,36.46329116821289,35103700
2010-03-17,36.64952838994241,37.131541281244594,36.5892762561606,36.89601135253906,38770000
2010-03-18,36.97268192183307,37.10413917633782,36.70428880835857,36.91242980957031,25925500
2010-03-19,36.720733642578125,37.186314894644745,36.3866096922704,36.720733642578125,45564200
2010-03-22,36.41947712263139,36.80837464473721,36.326361697398895,36.682395935058594,21390600
2010-03-23,36.66596569619634,36.6878759463166,36.39756826643784,36.67144012451172,24754700
2010-03-24,36.46329534980968,36.62214151299226,36.27706451094543,36.42495346069336,19748800
2010-03-25,36.59473768452084,36.654989796900004,36.28252409262457,36.315391540527344,21095600
2010-03-26,36.39208012251441,36.63308442510068,36.24418703467948,36.44685363769531,30553400
2010-03-29,36.51258837052568,36.96173793062526,36.4742423088441,36.86314392089844,26122200
2010-03-30,36.802887675335,36.863139795589305,36.58378943613309,36.72620391845703,17745900
2010-03-31,36.66595596663127,36.802891859331325,36.47972097950426,36.6878662109375,22352500
2010-04-01,36.846712531108665,37.13702016832051,36.8028962162608,37.0329475402832,19614700
2010-04-05,37.15891434488338,37.443743284482785,37.09318780416886,37.35062789916992,20901100
2010-04-06,37.24108263311629,37.43827064457847,37.137014200754095,37.19178771972656,19776800
2010-04-07,37.15343757065853,37.164390600434956,36.68237789020904,36.885040283203125,24531500
2010-04-08,36.70429493619633,37.36706410278616,36.616653965927526,37.16987609863281,24060800
2010-04-09,37.306819044995144,37.78335750842972,37.284908798278956,37.6628532409668,21099600
2010-04-12,37.684755174178875,37.82169105173192,37.56425093329998,37.63545608520508,18170300
2010-04-13,37.50401679292254,37.662862988511804,37.284918448007936,37.608089447021484,19177100
2010-04-14,37.640929144032015,37.6957026511921,37.44374117509512,37.5806770324707,18777800
2010-04-15,37.520430508635606,37.640934749704314,37.328721115549634,37.388973236083984,16712900
2010-04-16,37.3123093541414,37.62999758378607,37.087732389077736,37.20823669433594,33855100
2010-04-19,37.10962459869644,37.4875689761543,37.0110305949662,37.37254333496094,25686000
2010-04-20,37.58616078741647,37.91480605436297,37.52043006244665,37.777870178222656,22989500
2010-04-21,37.79430877263054,38.02983869011081,37.55877885515026,37.75048828125,21119200
2010-04-22,37.53139633020603,37.646426184209254,37.367075728256566,37.553306579589844,21654700
2010-04-23,37.52043689413995,37.94219763070743,37.34515910792394,37.92576599121094,24340000
2010-04-26,37.81074480820695,38.084616642748735,37.7559712770891,37.95315933227539,18237100
2010-04-27,37.79979209820077,38.34205716514394,37.35611688074491,37.39445877075195,36374700
2010-04-28,37.72309870107501,38.09008586600463,37.58068421209055,37.89837646484375,33243500
2010-04-29,37.493059577252474,38.15583321983133,37.37803388643681,37.608089447021484,47200900
2010-04-30,37.73953553388895,37.96410824074997,37.09867651366219,37.120582580566406,43762100
2010-05-03,37.30681721612937,37.36706934690713,36.797415497068684,37.1589241027832,30734900
2010-05-04,36.78099328777491,36.84124543400059,36.151087145658416,36.40852737426758,31646100
2010-05-05,36.118200133671465,36.66594351851234,36.05794802702294,36.244178771972656,30260300
2010-05-06,36.0360560489362,36.27706459764474,32.02109400079995,34.99534225463867,58336300
2010-05-07,35.329464170381506,35.55951549226335,34.63382950884771,34.89126968383789,69004800
2010-05-10,35.83338897909432,36.01414538855582,35.340418852814096,35.72932052612305,38337600
2010-05-11,35.635568933408,35.84512352553308,35.42049852884137,35.547332763671875,29790600
2010-05-12,35.64659659397806,36.03261932087494,35.56939204859869,35.795494079589844,25390700
