Date,Open,High,Low,Close,Volume
2010-01-04,6.395002635570634,6.427062977239225,6.36354156757993,6.412381172180176,493729600
2010-01-05,6.430062510422484,6.459725770133888,6.389611919821682,6.423470497131348,601904800
2010-01-06,6.423470013074288,6.44893875336688,6.314704202262994,6.321296215057373,552160000
2010-01-07,6.344667491542015,6.352158415638186,6.263767111500778,6.309610366821289,477131200
2010-01-08,6.301220402913081,6.352157882392279,6.264067022712402,6.351558208465576,447610800
2010-01-11,6.3761269032295225,6.382119640937421,6.245788058476692,6.29552698135376,462229600
2010-01-12,6.267960045672149,6.285339385234632,6.184963027947553,6.223914623260498,594459600
2010-01-13,6.228410754835679,6.32009685372256,6.115450034182275,6.311707019805908,605892000
2010-01-14,6.295527516359286,6.306014408190058,6.262867493124975,6.275152206420898,432894000
2010-01-15,6.320097235290131,6.340172910517019,6.168484542229492,6.170282363891602,594067600
2010-01-19,6.242192430429153,6.447738533699135,6.209533209992575,6.443243980407715,730007600
2010-01-20,6.439348828024793,6.458525189064216,6.277249269939606,6.344067096710205,612152800
2010-01-21,6.354554584447921,6.3914087254773335,6.208634204684514,6.234402179718018,608154400
2010-01-22,6.195750377559725,6.217323434876795,5.907506472372014,5.92518424987793,881767600
2010-01-25,6.067808306929541,6.133426790617881,5.998294143323644,6.084587574005127,1065699600
2010-01-26,6.170881931422055,6.403395010144516,6.0699066768912555,6.170582294464111,1867110000
2010-01-27,6.19784891931663,6.309610712610992,5.9785194503529135,6.228711128234863,1722568400
2010-01-28,6.140318835381202,6.157397338195849,5.953649051401856,5.97132682800293,1173502400
2010-01-29,6.02496143362469,6.058519967804259,5.700461857518746,5.754694938659668,1245952400
2010-02-01,5.763983577940364,5.8727493827024215,5.731923226685821,5.834696292877197,749876400
2010-02-02,5.870052699897905,5.882337413184987,5.79424616170235,5.86855411529541,698342400
2010-02-03,5.847880772016108,5.9985949686925775,5.825408399142304,5.9695305824279785,615328000
2010-02-04,5.894621554523144,5.943761206337017,5.74001291363288,5.754395484924316,757652000
2010-02-05,5.7717749052482965,5.87275016328978,5.718440324978769,5.856569766998291,850306800
2010-02-08,5.8634608438902935,5.929079728870104,5.812823004742717,5.816418647766113,478270800
2010-02-09,5.885333536521226,5.917693523620398,5.835295371279979,5.878442287445068,632886800
2010-02-10,5.869452428684406,5.89072704867422,5.820613214088383,5.846381187438965,370361600
2010-02-11,5.83919061493375,5.985110592941017,5.814620787818912,5.952750205993652,550345600
2010-02-12,5.935971875330674,6.041741723345735,5.857768627995746,6.003988265991211,655468800
2010-02-16,6.050730029272358,6.103165294317474,6.038145677675341,6.094476222991943,543737600
2010-02-17,6.118146732071931,6.121742375393937,6.0183696301329075,6.069007873535156,436396800
2010-02-18,6.041440437735919,6.109157581970718,6.020167016384638,6.080392837524414,422825200
2010-02-19,6.048332279678846,6.088482423024295,6.025859512798315,6.042638778686523,415469600
2010-02-22,6.062714130500933,6.0675079204665545,5.968330514829647,6.005184650421143,390563600
2010-02-23,5.99259934101609,6.0324502390276615,5.864058342242894,5.904508113861084,575094800
2010-02-24,5.939566690191064,6.03574814194133,5.927880850228844,6.0123772621154785,460566400
2010-02-25,5.914097437776178,6.07829444521882,5.899415630911517,6.052526473999023,665126000
2010-02-26,6.0639149010075695,6.147511625306653,6.052529094846394,6.1310319900512695,507460800
2010-03-01,6.16488692059318,6.277248338122294,6.155898215216433,6.261967658996582,550093600
2010-03-02,6.290134899343951,6.317101826619901,6.224516003049805,6.25777530670166,566546400
2010-03-03,6.260469769791743,6.288335199607594,6.230506881810297,6.272154808044434,372052800
2010-03-04,6.270657269514477,6.319796116560044,6.25118047269231,6.313503742218018,366041200
2010-03-05,6.440248410729658,6.58287237695585,6.4309596666850535,6.560400009155273,899620400
2010-03-08,6.592161202809905,6.594557898173138,6.539426303882049,6.564295768737793,429889600
2010-03-09,6.541222961278,6.741675228884419,6.528638612651174,6.682348728179932,920259200
2010-03-10,6.706621504554409,6.756060407581537,6.687744774300504,6.736883640289307,596218000
2010-03-11,6.709016381490595,6.756656646728516,6.691337804990175,6.756656646728516,405700400
2010-03-12,6.8126879031978165,6.823474831799158,6.7641483246888745,6.78961706161499,416323600
2010-03-15,6.75306111577718,6.756655957990287,6.599350607352944,6.706918239593506,493502800
2010-03-16,6.717106565098538,6.741076717570316,6.667068401755803,6.725196361541748,446908000
2010-03-17,6.738680501610635,6.785123028127878,6.689841279572902,6.7153096199035645,450956800
2010-03-18,6.714710247643381,6.741677575622095,6.670065938187208,6.7311906814575195,342109600
2010-03-19,6.735383608724794,6.7488668686802535,6.628714876489338,6.659277439117432,559445600
2010-03-22,6.605944295470346,6.771639910251987,6.596355914119157,6.734185695648193,456419600
2010-03-23,6.760850857607349,6.8549352310004785,6.7147075814864845,6.842350482940674,602431200
2010-03-24,6.820778873176601,6.89748432501135,6.81688319314131,6.872614860534668,597780400
2010-03-25,6.919058422199836,6.920557007084144,6.779130758960761,6.791116237640381,542284400
2010-03-26,6.860030938711261,6.9499196153928064,6.84804546178095,6.918458938598633,640875200
2010-03-29,6.981381069844667,7.007448281936411,6.940031974666603,6.9631028175354,540744400
2010-03-30,7.089248171120903,7.115616224038143,7.01883468450133,7.066775798797607,527310000
2010-03-31,7.055987194503329,7.089545722716324,7.025124997980432,7.041304588317871,430659600
2010-04-01,7.113517112554818,7.153067584768492,6.9738895118624535,7.070370197296143,603145200
2010-04-05,7.040709011056415,7.1464780657754545,7.0344162343601315,7.145878791809082,684507600
2010-04-06,7.13718710554027,7.198311427527553,7.1012314808244925,7.177337646484375,447017200
2010-04-07,7.177637342243111,7.2486500856440585,7.150970058850022,7.209098815917969,628502000
2010-04-08,7.204305642463515,7.2372649052040945,7.132394378284319,7.189623832702637,572989200
2010-04-09,7.233972471668571,7.247755776719183,7.204908076285247,7.244758605957031,334182800
2010-04-12,7.257040359063864,7.283108373127822,7.245354918303786,7.259737491607666,333026400
2010-04-13,7.246851742401442,7.275016808180001,7.22437857702481,7.263929843902588,306210800
2010-04-14,7.349324747935662,7.365205101178037,7.313069888681743,7.36160945892334,404076400
2010-04-15,7.36430680448717,7.46168679537987,7.356217008349498,7.458391189575195,376784800
2010-04-16,7.447904316271,7.524909806805479,7.3274534713178765,7.412847995758057,750545600
2010-04-19,7.401760322463203,7.427528292988668,7.244154530436323,7.402958869934082,566924400
2010-04-20,7.4470047206449195,7.468278539435912,7.27981133926621,7.328650951385498,738326400
2010-04-21,7.754424985898531,7.79787193430855,7.662438462165492,7.767009735107422,982391200
2010-04-22,7.737648633317157,7.992633705312161,7.676523488835331,7.984243869781494,793424800
2010-04-23,8.02978716534761,8.155332262140606,8.00012430388065,8.114882469177246,796955600
2010-04-26,8.146341352883988,8.163719492427916,8.03577734057753,8.075029373168945,479068800
2010-04-27,8.008213722697896,8.025292630041253,7.8059639673731755,7.851507186889648,709343600
